fp,sim_re,p_re,in_deg
0.07562019765322114,0.101,0.09611811848494314,3.0
0.6819263978630252,0.651,0.6533224023073604,3.0
0.19418239726548825,0.218,0.21465254717664373,3.0
0.5035781416651419,0.508,0.4919599265914462,3.0
0.1984711294203232,0.233,0.22180756275697572,3.0
0.7621919044669145,0.737,0.727201290357998,3.0
0.3306010317282809,0.34,0.35294206591557675,3.0
0.481533748946144,0.455,0.473640112527614,3.0
0.7663028948309785,0.747,0.7472218389266885,3.0
0.3510559545224827,0.366,0.36223224178342095,3.0
0.6865643750224542,0.685,0.67430319230472,3.0
0.12862813930239558,0.164,0.15748282675920647,3.0
0.3434940922242913,0.379,0.37155324998263944,3.0
0.7535888072896719,0.717,0.7209387954287049,3.0
0.08054102935759544,0.092,0.09029453145937584,3.0
0.26150004517982717,0.293,0.29581419568806194,3.0
