fp,sim_re,p_re,in_deg
0.653085867620245,0.64,0.6530837191476014,17.0
0.19880094774804657,0.14,0.1983621048230335,17.0
0.0942850811201037,0.08,0.09359160437031877,16.0
0.3080873230627329,0.32,0.3210479023469604,16.0
0.6691552557208635,0.61,0.6557736287605223,16.0
0.5392361095595017,0.52,0.5262359936813042,16.0
0.6183003325069467,0.57,0.6164264962240253,16.0
0.08954728384104704,0.17,0.10002715102213305,16.0
0.0725220594126258,0.07,0.07553399652690225,16.0
0.5165534903753178,0.44,0.5038628602714631,16.0
0.28807077808502013,0.34,0.3085466936278435,14.0
0.4538137836338034,0.44,0.4537226948357106,16.0
0.648965131724501,0.61,0.6459956887457821,16.0
0.0969195469212637,0.14,0.10122066477637043,16.0
0.1410691388477745,0.1,0.14279284999978603,16.0
0.2604921488363521,0.3,0.2749856781374503,15.0
0.12845923102282786,0.17,0.1325355831887733,16.0
0.3431297301051073,0.34,0.3385265402826316,16.0
0.1192794572012269,0.15,0.12106964985790487,16.0
0.7081904696449689,0.67,0.6909395691149343,16.0
0.14818435840385635,0.12,0.1588444442516369,16.0
0.20038823457830846,0.2,0.20653909310291638,16.0
0.1777261598522475,0.19,0.18466418926856284,16.0
0.405708325934631,0.45,0.4079394068719263,16.0
0.7899348983869601,0.78,0.7834750257541994,14.0
0.5637102201549189,0.53,0.557079963926276,15.0
0.18267655910265612,0.24,0.199091859172119,16.0
0.2340253279142882,0.28,0.2421047798422158,16.0
0.13357370513316258,0.18,0.14871002367421904,16.0
0.5533281867584562,0.61,0.5696226482484296,16.0
0.5551466712210346,0.62,0.5569776083356299,16.0
0.0709568205397163,0.06,0.07322434910428198,16.0
0.1412758537744604,0.14,0.1564838362211196,16.0
0.07134752317426107,0.1,0.07608860291380778,16.0
0.5523960846322171,0.63,0.553716104098708,15.0
0.31430652949069404,0.33,0.3240044729593491,15.0
0.5964176284443794,0.55,0.5993404899011141,15.0
0.06584629125743713,0.04,0.06975179877420642,15.0
0.4940550048012926,0.49,0.49237948001092036,15.0
0.22016573045706966,0.22,0.2249554243222763,15.0
0.7382989476510415,0.77,0.7509840578526369,15.0
0.1455722459052693,0.22,0.14692727943056322,15.0
0.5342727181673999,0.49,0.5393994180935406,15.0
0.6361149014444579,0.62,0.6359855359940889,15.0
0.7249031932737358,0.71,0.7255709637205727,15.0
0.6507187337438326,0.67,0.6505658117854618,15.0
0.7532401569830423,0.73,0.7545917979713879,15.0
0.5722863510741011,0.54,0.5601434939964838,15.0
0.24155389413779949,0.25,0.25852993504077404,15.0
0.3040369000247899,0.35,0.3087551441368659,15.0
0.10234630906845688,0.1,0.107597008165863,15.0
0.6806886280605946,0.61,0.6775351161862221,14.0
0.37241380133696145,0.25,0.365329178734962,15.0
0.13543003444737078,0.17,0.13582814293871734,15.0
0.3032235012487734,0.3,0.31097860659585386,15.0
0.5298779715109403,0.52,0.5369270403499949,15.0
0.6079029812948877,0.65,0.6152521069098811,15.0
0.11090170337617611,0.11,0.12166906602221783,15.0
0.09876371176033816,0.08,0.10152929141618974,15.0
0.7024372581658638,0.66,0.7012794847671404,15.0
0.14140267297204934,0.16,0.15476624104632508,15.0
0.2798730157754712,0.32,0.28076736358021576,15.0
0.4175691086182718,0.44,0.43200886696516105,15.0
0.2142542974035273,0.2,0.23215466934175466,15.0
0.08288501505705148,0.06,0.08371717748382818,15.0
0.19619073317392788,0.23,0.20431683710490084,15.0
0.6187585066924537,0.52,0.6119171890994943,15.0
0.3998181982525678,0.44,0.38915787459285484,15.0
0.6533858684949367,0.67,0.6444818235086492,15.0
