fp,sim_re,p_re,in_deg
0.05982526808831812,0.06,0.0659964833691792,9.0
0.6824544655576061,0.677,0.6723784722745608,6.0
0.039461720928312016,0.05,0.042328686247811546,8.0
0.07488732725697878,0.079,0.08492225787396261,6.0
0.5196308229249468,0.531,0.5150550746718422,4.0
0.13916512948800275,0.135,0.1459326344798096,9.0
0.08132879861856823,0.095,0.09419739137411415,6.0
0.14747071949449164,0.146,0.15761249962242804,7.0
0.8369102379798449,0.805,0.8253670021651438,9.0
0.10526600101546935,0.134,0.1364001313652457,3.0
0.2025916385076314,0.228,0.2160689393462718,9.0
0.05128012318821484,0.054,0.05644427263690041,7.0
0.14470686064514693,0.154,0.16616980205930207,6.0
0.16060885597373142,0.177,0.17156830857729014,8.0
0.6276107438937522,0.617,0.6142305860097586,4.0
0.3399947477741636,0.355,0.3507212116447763,5.0
0.1346428651665642,0.128,0.14297036437988012,11.0
0.205765756621904,0.224,0.2152941506260026,10.0
0.6778297331329814,0.664,0.657941794701352,7.0
0.137697634856339,0.135,0.14648828325444282,11.0
0.5788885891673772,0.574,0.5678483714165907,9.0
0.09415516748024222,0.095,0.10352153125805116,8.0
0.3330537042623428,0.343,0.34441287576548685,7.0
0.14528636844335552,0.142,0.15540181069156583,8.0
0.30889084658141575,0.345,0.31910111954957526,7.0
0.21720915872629754,0.221,0.2295416774250525,5.0
0.6249386982268161,0.632,0.6151061704277377,6.0
0.5074997566725447,0.49,0.5053826078588558,11.0
0.5839000713877767,0.575,0.5731893284853328,9.0
0.16375812545365165,0.195,0.18848261241334963,5.0
0.10872527568744028,0.123,0.12589628945702094,5.0
0.7334925346359942,0.698,0.712422245688483,6.0
0.3437939401557786,0.356,0.3499462151501859,6.0
0.244638333701105,0.275,0.26812866512749767,4.0
0.07642374191354395,0.096,0.08603092057059433,8.0
0.17909370370307276,0.203,0.19141743908208664,8.0
0.289555974907141,0.281,0.29845688153255145,11.0
0.2810254911244374,0.31,0.2872009866291975,8.0
0.7488754597392868,0.726,0.7349439639553038,7.0
0.6850929058624141,0.647,0.6521428118456286,3.0
0.2898447252620573,0.328,0.3259722894870103,2.0
0.34973448607310775,0.363,0.35676783600004497,9.0
0.13501945474795063,0.149,0.14393579210517154,9.0
0.7344774406699636,0.72,0.7246702282588471,8.0
0.7632599049022954,0.714,0.7477817105827703,9.0
0.6136977353562354,0.596,0.5987670676571009,6.0
0.1278280350712535,0.13,0.1350212317211225,9.0
0.115887539434951,0.115,0.13337560739236576,6.0
0.08785820837727176,0.11,0.09737542122353891,6.0
0.22628000851246932,0.222,0.2464486983529955,4.0
0.4299125298880032,0.421,0.42996644768502884,10.0
0.3608167141090316,0.37,0.36631601679194226,10.0
0.07072027337038378,0.08,0.08058591149079804,8.0
0.10634399831974428,0.119,0.12226809922408843,5.0
0.2220953852555606,0.234,0.237189785862309,7.0
0.5106123720923015,0.501,0.5137800593852941,8.0
0.5847296615215754,0.569,0.5765592879933449,7.0
0.6274433266328412,0.62,0.6225308057687006,8.0
0.45387196111232475,0.492,0.4629569564583221,5.0
0.5680108323142784,0.557,0.5633823414515361,12.0
0.6648580521414351,0.639,0.6535387229546832,10.0
0.5474875632267262,0.527,0.5366227508285967,5.0
0.17283397775602616,0.175,0.1854943341415857,7.0
0.2125609598236794,0.23,0.23673792668425062,4.0
0.6121241122433116,0.594,0.6060641998866552,12.0
0.4684565811261746,0.461,0.46575809165952636,9.0
0.725806743854021,0.707,0.7174599778000312,7.0
0.41063696970478336,0.439,0.4257811922515795,5.0
0.5313896916952947,0.535,0.526949916968986,4.0
0.09168642586823561,0.094,0.10328532944791102,8.0
0.4677322666231487,0.484,0.4689648635011838,8.0
0.5678665186884783,0.577,0.5641216764503585,8.0
0.19604953082712184,0.224,0.23099457895392322,3.0
0.5201946768508163,0.528,0.5188991332415748,8.0
0.12286647658171546,0.147,0.13772399587606948,6.0
0.4673846919086645,0.473,0.46398386800512303,7.0
0.13158875497819955,0.151,0.1435758642441397,9.0
0.6630853366937118,0.626,0.6456590599820626,3.0
0.5277143469811816,0.502,0.5154213142402989,6.0
0.4311693687706898,0.436,0.4307862281697422,5.0
0.2644905821689213,0.279,0.28590388790276045,7.0
0.10384670082083947,0.131,0.12327472582817602,4.0
0.04187261541976095,0.057,0.049499021479261746,4.0
0.8388174798149006,0.802,0.822836718228118,6.0
0.38145714022032484,0.389,0.3890452152413144,10.0
0.114485677855798,0.134,0.12879355090227879,4.0
0.14057536163868156,0.132,0.1498084321229352,9.0
0.5902973236320855,0.585,0.5839828066383966,9.0
0.6027287330118849,0.597,0.5962358520426333,10.0
0.35531093969836014,0.347,0.36772931362591954,8.0
0.40270732946518084,0.398,0.41379690364266175,7.0
0.042395461042061044,0.039,0.04673519633509114,7.0
0.4562056871867126,0.448,0.4561191605459895,6.0
0.7698030559073585,0.769,0.7546571590653299,10.0
0.343627403343961,0.343,0.3533829267416494,7.0
0.5072621250607321,0.492,0.503396533414875,10.0
0.06144043424643453,0.057,0.06587119052119023,10.0
0.6459044398448228,0.654,0.6365584458744875,9.0
0.22613446425401862,0.197,0.2349213890124802,7.0
0.48988572913856954,0.51,0.49698660680140366,3.0
0.7196490930700616,0.734,0.7029111779034521,6.0
0.12530118684707248,0.145,0.1351053394358661,9.0
0.42856644897981777,0.427,0.42683213482201243,6.0
0.10980677164295749,0.11,0.11777868446708355,9.0
0.5830793718885872,0.579,0.5818894251348572,10.0
0.17249293510821762,0.218,0.22048235365071558,1.0
0.6680552041318246,0.659,0.6587019286887721,8.0
0.4155215088188594,0.419,0.41949752857629014,7.0
0.35119333022316246,0.391,0.37406386775421907,2.0
0.7661315307741168,0.757,0.7508112228397327,11.0
0.7134747057888814,0.69,0.6979138801496422,9.0
0.3344696462719158,0.325,0.3375489244155257,12.0
0.09510993325159234,0.099,0.10585319055936268,10.0
0.4512835604126074,0.442,0.44888479637241413,5.0
0.565626036099701,0.581,0.562699095938979,4.0
0.11148710977388654,0.108,0.11766573094124654,9.0
0.21343281466508246,0.241,0.23712992610718706,5.0
0.4424914437478463,0.439,0.442694634228403,5.0
0.174144482213752,0.22,0.19218500745686196,6.0
0.7578680506503976,0.758,0.7448638192673872,8.0
0.07399835246697095,0.077,0.08749260606597872,7.0
0.6159813518177273,0.624,0.6112442038822298,11.0
0.35302978888366465,0.366,0.35888925625699347,13.0
0.7627950970735764,0.732,0.7459879348890995,7.0
0.0950824498894921,0.113,0.11230968733442005,5.0
0.14119419177889103,0.154,0.14997678160463632,9.0
0.2214007977897815,0.268,0.24771107380871096,4.0
0.6115429202834133,0.598,0.5942787330400489,5.0
0.6513221699781416,0.625,0.6424947249561708,10.0
0.21183168156604326,0.239,0.22902779520834354,5.0
0.493833415333488,0.522,0.4916075981425574,9.0
0.28799148742770797,0.31,0.3085066480970839,5.0
0.08375159668980736,0.071,0.08878819776767374,10.0
0.22471133402990084,0.248,0.23833946846369058,8.0
0.4298445675747984,0.417,0.4394243894182618,7.0
0.10482900899881731,0.118,0.11394035238298363,4.0
0.08018173447566512,0.088,0.09289862005479445,4.0
0.16428912250232008,0.178,0.1810298129388513,7.0
0.09021136578216482,0.095,0.10008021099710386,11.0
0.7309373858263628,0.711,0.7227789706759564,8.0
0.4245860204918773,0.429,0.4253423531822071,6.0
0.14281796834203875,0.134,0.14679035793244682,12.0
0.4783629467551451,0.483,0.48201622934074345,6.0
0.37827386358997517,0.372,0.3824921069860465,7.0
0.7942192963173065,0.791,0.7759980469170611,6.0
0.7104866232792256,0.682,0.6806723750433896,3.0
0.7480332928958727,0.698,0.7255690541469342,5.0
0.1873010142765127,0.163,0.19549096096362012,10.0
0.46932283227709326,0.47,0.4739816613855739,8.0
0.2871515843441942,0.339,0.3262012847617774,2.0
0.4483049935546305,0.443,0.44763749430152444,5.0
0.3766485851453285,0.376,0.38720613411413163,7.0
0.1792499597283902,0.191,0.19364669708632057,6.0
0.4797426401848054,0.487,0.48238146544764354,8.0
0.2751223999826472,0.284,0.30987339154051774,2.0
0.3512811015638184,0.367,0.3601032690265816,4.0
0.7086835742554123,0.693,0.6797002132118765,3.0
0.5716228068043161,0.569,0.5621275441019418,6.0
